2026/01/22 13:03:57 Using database: /Users/ahmedhamid/Documents/FastCRM/FastCRM/fastcrm/fastcrm.db
2026/01/22 13:03:57 WARNING: Using default JWT secret. Set JWT_SECRET in production!
2026/01/22 13:03:57 Starting FastCRM API on port 8080

 ┌───────────────────────────────────────────────────┐ 
 │                   Fiber v2.52.0                   │ 
 │               http://127.0.0.1:8080               │ 
 │       (bound on host 0.0.0.0 and port 8080)       │ 
 │                                                   │ 
 │ Handlers ........... 193  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID .............. 4245 │ 
 └───────────────────────────────────────────────────┘ 

13:03:58 | 200 |    3.783667ms | 127.0.0.1 | GET | /api/v1/navigation | -
21:27:39 | 200 |     916.583µs | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:27:39 | 200 |     535.083µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:27:39 | 200 |       1.038ms | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10/related/Job | -
21:27:45 | 200 |     131.417µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10 | -
21:27:45 | 200 |     256.375µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:27:45 | 200 |       90.25µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:27:47 | 200 |     631.667µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10 | -
21:27:47 | 200 |     498.542µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:27:47 | 200 |     204.375µs | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:27:47 | 200 |     260.916µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:27:47 | 200 |     760.458µs | 127.0.0.1 | GET | /api/v1/contacts/003KFP6EEQC0003C10/related/Job | -
21:36:29 | 200 |     462.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:36:29 | 200 |     319.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:39:31 | 200 |     407.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:39:31 | 200 |     445.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:39:35 | 200 |     524.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:39:35 | 200 |     279.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:39:35 | 200 |     562.625µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:39:35 | 200 |     394.666µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:40:28 | 201 |    6.987541ms | 127.0.0.1 | POST | /api/v1/contacts | -
21:40:32 | 201 |    5.568833ms | 127.0.0.1 | POST | /api/v1/tasks | -
21:40:35 | 200 |     413.666µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:35 | 200 |     382.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:36 | 200 |      445.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:36 | 200 |     299.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:36 | 200 |     632.583µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:40:36 | 200 |     604.875µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:40:41 | 200 |     989.375µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:40:42 | 200 |      656.75µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:40:42 | 200 |      2.6275ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:40:42 | 200 |    5.924125ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:40:42 | 200 |     319.833µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:40:42 | 200 |     841.708µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
21:40:44 | 200 |       243.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:44 | 200 |         220µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:44 | 200 |     178.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:44 | 200 |     127.666µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:40:44 | 200 |     361.542µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:40:44 | 200 |     486.333µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:41:40 | 200 |     245.041µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:41:40 | 200 |     472.167µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:44:33 | 200 |     340.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:33 | 200 |     244.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:36 | 200 |     360.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:36 | 200 |     199.416µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:40 | 200 |      344.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:40 | 200 |      239.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:45 | 200 |     526.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:45 | 200 |     945.083µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:45 | 200 |      1.3635ms | 127.0.0.1 | GET | /api/v1/contacts | -
21:44:45 | 200 |         648µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:44:51 | 201 |    6.433333ms | 127.0.0.1 | POST | /api/v1/tasks | -
21:44:53 | 200 |     345.459µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:53 | 200 |     158.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:56 | 200 |       792.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:56 | 200 |     296.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:44:56 | 200 |     475.042µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:44:56 | 200 |       647.5µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:44:57 | 201 |    2.849958ms | 127.0.0.1 | POST | /api/v1/contacts | -
21:44:58 | 201 |    2.320542ms | 127.0.0.1 | POST | /api/v1/tasks | -
21:45:00 | 200 |     378.209µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:00 | 200 |     211.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:03 | 200 |     319.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:03 | 200 |       382.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:03 | 200 |         627µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:45:03 | 200 |     773.459µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:45:06 | 200 |     354.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:06 | 200 |     197.541µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:08 | 200 |     331.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:08 | 200 |     460.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:08 | 200 |     344.083µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:45:08 | 200 |     478.958µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:45:13 | 200 |       285.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:13 | 200 |     162.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:18 | 200 |     380.042µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:18 | 200 |     377.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:18 | 200 |     556.125µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:45:18 | 200 |     787.958µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:45:19 | 201 |    2.311166ms | 127.0.0.1 | POST | /api/v1/tasks | -
21:45:21 | 200 |     298.834µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:21 | 200 |     239.791µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:22 | 200 |     357.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:22 | 200 |     313.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:22 | 200 |     342.625µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:45:22 | 200 |      453.75µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:45:24 | 201 |    2.339041ms | 127.0.0.1 | POST | /api/v1/tasks | -
21:45:25 | 200 |     272.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:25 | 200 |     163.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:26 | 200 |     521.334µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:26 | 200 |     344.834µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:45:26 | 200 |     441.167µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:45:26 | 200 |     654.375µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:45:27 | 201 |    2.302042ms | 127.0.0.1 | POST | /api/v1/tasks | -
21:45:48 | 200 |     201.333µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:45:48 | 200 |     939.708µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:45:48 | 200 |      3.1135ms | 127.0.0.1 | GET | /api/v1/navigation | -
21:45:48 | 200 |    3.497541ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:45:48 | 200 |     456.458µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:45:48 | 200 |    2.785042ms | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
21:45:50 | 200 |    5.579542ms | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/tasks | -
21:49:00 | 200 |     470.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:00 | 200 |     388.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:00 | 200 |     273.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:00 | 200 |     265.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:00 | 200 |     833.459µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:49:00 | 200 |       1.146ms | 127.0.0.1 | GET | /api/v1/contacts | -
21:49:14 | 200 |     909.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:14 | 200 |     363.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:17 | 200 |      442.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:17 | 200 |      193.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:21 | 200 |     432.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:21 | 200 |      168.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:21 | 200 |      225.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:21 | 200 |     243.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:21 | 200 |     292.625µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:49:21 | 200 |     444.875µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:49:28 | 200 |         233µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:28 | 200 |     179.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:29 | 200 |      304.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:29 | 200 |     182.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:29 | 200 |     446.833µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:49:29 | 200 |     345.292µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:49:31 | 200 |         289µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:31 | 200 |     107.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:32 | 200 |     272.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:32 | 200 |     167.584µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:32 | 200 |     308.583µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:49:32 | 200 |     504.333µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:49:34 | 200 |     254.416µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:34 | 200 |      92.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:35 | 200 |         248µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:35 | 200 |     153.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:35 | 200 |     297.458µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:49:35 | 200 |     405.625µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:49:38 | 200 |     544.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:38 | 200 |         339µs | 127.0.0.1 | GET | /api/v1/auth/me | -
21:49:38 | 200 |     182.375µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:49:38 | 200 |     170.458µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:49:38 | 200 |     138.125µs | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:49:38 | 200 |    1.044834ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:49:38 | 200 |     302.917µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:49:38 | 200 |     940.959µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
21:49:48 | 200 |     294.958µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:49:48 | 200 |     672.625µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:49:48 | 200 |     317.834µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:49:51 | 200 |     287.459µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact | -
21:49:51 | 200 |     587.667µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact/fields | -
21:49:52 | 200 |      321.25µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact | -
21:49:52 | 200 |         621µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact/fields | -
21:49:53 | 200 |     309.125µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact | -
21:49:53 | 200 |     452.875µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact/fields | -
21:49:53 | 200 |      360.75µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact/layouts/detail/v2 | -
21:50:06 | 200 |     321.958µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact | -
21:50:06 | 200 |     342.333µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact/fields | -
21:50:07 | 200 |     284.208µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact | -
21:50:07 | 200 |     552.708µs | 127.0.0.1 | GET | /api/v1/admin/entities/Contact/fields | -
21:50:08 | 200 |     667.208µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:50:08 | 200 |     647.083µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:50:08 | 200 |     304.209µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:54:29 | 200 |     232.167µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:54:29 | 404 |     484.875µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:54:29 | 200 |    3.084667ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:54:29 | 404 |    3.192125ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:54:38 | 200 |     167.334µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:54:38 | 200 |     344.666µs | 127.0.0.1 | GET | /api/v1/contacts | -
21:54:47 | 200 |     135.875µs | 127.0.0.1 | GET | /api/v1/navigation | -
21:54:47 | 200 |     261.917µs | 127.0.0.1 | GET | /api/v1/tasks | -
21:59:38 | 200 |     3.08125ms | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:59:38 | 200 |    1.076834ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:59:38 | 200 |    1.107959ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:59:39 | 200 |     326.916µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:59:39 | 200 |     874.917µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
21:59:45 | 200 |    1.327042ms | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/tasks | -
21:59:46 | 200 |     259.083µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
21:59:52 | 200 |     354.375µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:59:52 | 200 |     217.584µs | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:59:52 | 200 |     964.584µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:59:52 | 200 |      269.75µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:59:52 | 200 |      712.75µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
21:59:53 | 200 |     995.166µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/tasks | -
21:59:57 | 200 |     311.792µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
21:59:59 | 200 |     527.583µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
21:59:59 | 200 |    1.027875ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
21:59:59 | 200 |    4.195208ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
21:59:59 | 200 |     429.583µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
21:59:59 | 200 |      955.75µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
22:07:51 | 200 |      153.75µs | 127.0.0.1 | GET | /api/v1/navigation | -
22:07:51 | 200 |     432.875µs | 127.0.0.1 | GET | /api/v1/tasks | -
22:08:10 | 200 |      471.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
22:08:10 | 200 |     199.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
22:08:13 | 200 |     352.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
22:08:13 | 200 |     202.084µs | 127.0.0.1 | GET | /api/v1/auth/me | -
22:08:13 | 200 |     906.792µs | 127.0.0.1 | GET | /api/v1/tasks | -
22:08:13 | 200 |    1.155583ms | 127.0.0.1 | GET | /api/v1/contacts | -
22:08:49 | 200 |     300.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
22:08:49 | 200 |     206.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
22:08:51 | 200 |     270.667µs | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
22:08:51 | 200 |     304.167µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
22:08:51 | 200 |    3.893417ms | 127.0.0.1 | GET | /api/v1/navigation | -
22:08:51 | 200 |     4.33325ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
22:08:51 | 200 |     206.792µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
22:08:51 | 200 |     960.917µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
22:08:54 | 200 |      1.0965ms | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/tasks | -
22:08:55 | 200 |     362.333µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
22:08:56 | 200 |     392.916µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
22:08:59 | 200 |     562.292µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
22:08:59 | 200 |    1.262291ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
22:08:59 | 200 |       2.737ms | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
22:08:59 | 200 |     386.291µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
22:08:59 | 200 |     647.542µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
22:09:01 | 200 |     297.375µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
22:09:01 | 200 |     636.625µs | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
22:09:01 | 200 |     345.917µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
22:09:05 | 200 |     671.041µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR | -
22:09:05 | 200 |         312µs | 127.0.0.1 | GET | /api/v1/entities/Contact/related-list-configs | -
22:09:05 | 200 |    1.539458ms | 127.0.0.1 | GET | /api/v1/entities/Contact/fields | -
22:09:05 | 200 |     209.084µs | 127.0.0.1 | GET | /api/v1/entities/Contact/layouts/detail | -
22:09:05 | 200 |     556.334µs | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/related/Job | -
22:09:06 | 200 |    1.395833ms | 127.0.0.1 | GET | /api/v1/contacts/003KFPXZP6K0002WVR/tasks | -
22:09:07 | 200 |     981.875µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
22:09:08 | 200 |         605µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
22:09:13 | 200 |    2.188459ms | 127.0.0.1 | GET | /api/v1/lookup/Contact | -
22:09:13 | 200 |      480.75µs | 127.0.0.1 | GET | /api/v1/lookup/Contact | -
22:09:14 | 200 |     559.958µs | 127.0.0.1 | GET | /api/v1/lookup/Contact | -
22:09:17 | 200 |    2.478042ms | 127.0.0.1 | PUT | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
22:09:17 | 200 |     527.667µs | 127.0.0.1 | GET | /api/v1/tasks/00TKFPY8T5M000ADK0 | -
22:10:07 | 200 |    1.126875ms | 127.0.0.1 | GET | /api/v1/contacts | -
22:10:08 | 200 |      402.25µs | 127.0.0.1 | GET | /api/v1/entities/Prospect/def | -
22:10:08 | 200 |     267.667µs | 127.0.0.1 | GET | /api/v1/entities/Prospect/layouts/list | -
22:10:08 | 200 |     700.834µs | 127.0.0.1 | GET | /api/v1/entities/Prospect/fields | -
22:10:08 | 200 |    1.683792ms | 127.0.0.1 | GET | /api/v1/entities/Prospect/records | -
22:10:09 | 200 |       665.5µs | 127.0.0.1 | GET | /api/v1/entities/JobListing/def | -
22:10:09 | 200 |     822.542µs | 127.0.0.1 | GET | /api/v1/entities/JobListing/fields | -
22:10:09 | 200 |    1.836125ms | 127.0.0.1 | GET | /api/v1/entities/JobListing/layouts/list | -
22:10:09 | 200 |     851.959µs | 127.0.0.1 | GET | /api/v1/entities/JobListing/records | -
22:10:24 | 200 |    1.337333ms | 127.0.0.1 | GET | /api/v1/platform/orgs | -
22:12:35 | 200 |    1.101459ms | 127.0.0.1 | GET | /api/v1/entities/Account/fields | -
22:12:35 | 200 |     281.458µs | 127.0.0.1 | GET | /api/v1/entities/Account/layouts/list | -
22:12:35 | 200 |     1.20275ms | 127.0.0.1 | GET | /api/v1/accounts | -
22:18:44 | 200 |      177.75µs | 127.0.0.1 | GET | /api/v1/navigation | -
22:24:21 | 200 |     382.625µs | 127.0.0.1 | GET | /api/v1/navigation | -
06:59:15 | 200 |     734.166µs | 127.0.0.1 | GET | /api/v1/navigation | -
08:27:48 | 200 |      9.0375ms | 127.0.0.1 | GET | /api/v1/navigation | -
14:23:14 | 200 |   13.542167ms | 127.0.0.1 | GET | /api/v1/auth/me | -
14:23:14 | 200 |     155.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:23:14 | 200 |    2.090291ms | 127.0.0.1 | GET | /api/v1/contacts | -
14:23:14 | 200 |    1.710625ms | 127.0.0.1 | GET | /api/v1/tasks | -
14:31:44 | 401 |     150.208µs | 127.0.0.1 | GET | /api/v1/entities/Flow/layouts/detail | -
14:31:44 | 401 |     331.459µs | 127.0.0.1 | GET | /api/v1/entities/Flow/related-list-configs | -
14:31:44 | 401 |     298.541µs | 127.0.0.1 | GET | /api/v1/entities/Flow/def | -
14:31:44 | 401 |     194.542µs | 127.0.0.1 | GET | /api/v1/entities/Flow/bearings | -
14:31:44 | 401 |      296.25µs | 127.0.0.1 | GET | /api/v1/entities/Flow/fields | -
14:31:44 | 401 |      19.959µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:31:44 | 500 |     2.72575ms | 127.0.0.1 | POST | /api/v1/auth/refresh | -
14:31:44 | 401 |       7.708µs | 127.0.0.1 | GET | /api/v1/entities/Flow/records/tast | -
14:31:47 | 200 |  190.650667ms | 127.0.0.1 | POST | /api/v1/auth/login | -
14:31:47 | 200 |     647.875µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:31:52 | 404 |     688.167µs | 127.0.0.1 | GET | /api/v1/entities/Flow/fields | -
14:31:52 | 404 |    1.141667ms | 127.0.0.1 | GET | /api/v1/entities/Flow/def | -
14:31:52 | 200 |         248µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:31:52 | 200 |    7.870291ms | 127.0.0.1 | GET | /api/v1/entities/Flow/layouts/detail | -
14:31:52 | 200 |    8.170625ms | 127.0.0.1 | GET | /api/v1/entities/Flow/related-list-configs | -
14:31:52 | 200 |    8.148834ms | 127.0.0.1 | GET | /api/v1/entities/Flow/bearings | -
14:31:52 | 404 |     1.01175ms | 127.0.0.1 | GET | /api/v1/entities/Flow/records/test | -
14:32:48 | 401 |     629.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
14:37:49 | 404 |     331.208µs | 127.0.0.1 | GET | /api/v1/entities/Flow/def | -
14:37:49 | 200 |     866.959µs | 127.0.0.1 | GET | /api/v1/entities/Flow/layouts/detail | -
14:37:49 | 200 |    1.194167ms | 127.0.0.1 | GET | /api/v1/entities/Flow/bearings | -
14:37:49 | 200 |    4.665417ms | 127.0.0.1 | GET | /api/v1/navigation | -
14:37:49 | 200 |       5.083ms | 127.0.0.1 | GET | /api/v1/entities/Flow/related-list-configs | -
14:37:49 | 404 |    5.217958ms | 127.0.0.1 | GET | /api/v1/entities/Flow/fields | -
14:37:49 | 404 |     124.833µs | 127.0.0.1 | GET | /api/v1/entities/Flow/records/test | -
14:38:17 | 200 |     2.03275ms | 127.0.0.1 | GET | /api/v1/api-tokens | -
14:38:26 | 201 |     1.86025ms | 127.0.0.1 | POST | /api/v1/api-tokens | -
14:40:25 | 200 |     417.333µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:40:25 | 200 |     623.083µs | 127.0.0.1 | GET | /api/v1/api-tokens | -
14:41:22 | 200 |     295.834µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:41:22 | 200 |     306.584µs | 127.0.0.1 | GET | /api/v1/api-tokens | -
14:41:46 | 200 |     171.542µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:41:46 | 200 |     176.416µs | 127.0.0.1 | GET | /api/v1/api-tokens | -
14:42:43 | 200 |     412.083µs | 127.0.0.1 | GET | /api/v1/navigation | -
14:42:43 | 200 |     419.709µs | 127.0.0.1 | GET | /api/v1/api-tokens | -
14:42:47 | 200 |     133.417µs | 127.0.0.1 | GET | /api/v1/api-tokens | -
